Name,Number,Over,Batsman,Result,Runs,Dismissal Type,Dismissal Fielder,Notes,Innings,Match,Bowler
Match_1_Innings_2_Over_5_Delivery_5,5,Match_1_Innings_2_Over_5,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_5_Delivery_6,6,Match_1_Innings_2_Over_5,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_6_Delivery_1,1,Match_1_Innings_2_Over_6,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_6_Delivery_2,2,Match_1_Innings_2_Over_6,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_6_Delivery_3,3,Match_1_Innings_2_Over_6,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_6_Delivery_4,4,Match_1_Innings_2_Over_6,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_6_Delivery_5,5,Match_1_Innings_2_Over_6,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_6_Delivery_6,6,Match_1_Innings_2_Over_6,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_7_Delivery_1,1,Match_1_Innings_2_Over_7,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_7_Delivery_2,2,Match_1_Innings_2_Over_7,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_7_Delivery_3,3,Match_1_Innings_2_Over_7,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_7_Delivery_4,4,Match_1_Innings_2_Over_7,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_7_Delivery_5,5,Match_1_Innings_2_Over_7,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_7_Delivery_6,6,Match_1_Innings_2_Over_7,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_8_Delivery_1,1,Match_1_Innings_2_Over_8,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_8_Delivery_2,2,Match_1_Innings_2_Over_8,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_8_Delivery_3,3,Match_1_Innings_2_Over_8,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_8_Delivery_4,4,Match_1_Innings_2_Over_8,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_8_Delivery_5,5,Match_1_Innings_2_Over_8,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_8_Delivery_6,6,Match_1_Innings_2_Over_8,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_9_Delivery_1,1,Match_1_Innings_2_Over_9,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_9_Delivery_2,2,Match_1_Innings_2_Over_9,Logan Nguyen,Runs,5,,,5 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_9_Delivery_3,3,Match_1_Innings_2_Over_9,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_9_Delivery_4,4,Match_1_Innings_2_Over_9,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_9_Delivery_5,5,Match_1_Innings_2_Over_9,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_9_Delivery_6,6,Match_1_Innings_2_Over_9,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_10_Delivery_1,1,Match_1_Innings_2_Over_10,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_10_Delivery_2,2,Match_1_Innings_2_Over_10,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_10_Delivery_3,3,Match_1_Innings_2_Over_10,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_10_Delivery_4,4,Match_1_Innings_2_Over_10,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_10_Delivery_5,5,Match_1_Innings_2_Over_10,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_10_Delivery_6,6,Match_1_Innings_2_Over_10,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_11_Delivery_1,1,Match_1_Innings_2_Over_11,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_11_Delivery_2,2,Match_1_Innings_2_Over_11,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_11_Delivery_3,3,Match_1_Innings_2_Over_11,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_11_Delivery_4,4,Match_1_Innings_2_Over_11,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_11_Delivery_5,5,Match_1_Innings_2_Over_11,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_11_Delivery_6,6,Match_1_Innings_2_Over_11,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_12_Delivery_1,1,Match_1_Innings_2_Over_12,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_12_Delivery_2,2,Match_1_Innings_2_Over_12,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_12_Delivery_3,3,Match_1_Innings_2_Over_12,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_12_Delivery_4,4,Match_1_Innings_2_Over_12,Logan Nguyen,Runs,5,,,5 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_12_Delivery_5,5,Match_1_Innings_2_Over_12,Logan Nguyen,Runs,3,,,3 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_12_Delivery_6,6,Match_1_Innings_2_Over_12,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_13_Delivery_1,1,Match_1_Innings_2_Over_13,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_13_Delivery_2,2,Match_1_Innings_2_Over_13,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_13_Delivery_3,3,Match_1_Innings_2_Over_13,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_13_Delivery_4,4,Match_1_Innings_2_Over_13,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_13_Delivery_5,5,Match_1_Innings_2_Over_13,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_13_Delivery_6,6,Match_1_Innings_2_Over_13,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_14_Delivery_1,1,Match_1_Innings_2_Over_14,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Charles Gregory
Match_1_Innings_2_Over_14_Delivery_2,2,Match_1_Innings_2_Over_14,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Charles Gregory
Match_1_Innings_2_Over_14_Delivery_3,3,Match_1_Innings_2_Over_14,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Charles Gregory
Match_1_Innings_2_Over_14_Delivery_4,4,Match_1_Innings_2_Over_14,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Charles Gregory
Match_1_Innings_2_Over_14_Delivery_5,5,Match_1_Innings_2_Over_14,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Charles Gregory
Match_1_Innings_2_Over_14_Delivery_6,6,Match_1_Innings_2_Over_14,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Charles Gregory
Match_1_Innings_2_Over_15_Delivery_1,1,Match_1_Innings_2_Over_15,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_15_Delivery_2,2,Match_1_Innings_2_Over_15,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_15_Delivery_3,3,Match_1_Innings_2_Over_15,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_15_Delivery_4,4,Match_1_Innings_2_Over_15,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_15_Delivery_5,5,Match_1_Innings_2_Over_15,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_15_Delivery_6,6,Match_1_Innings_2_Over_15,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_16_Delivery_1,1,Match_1_Innings_2_Over_16,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_16_Delivery_2,2,Match_1_Innings_2_Over_16,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_16_Delivery_3,3,Match_1_Innings_2_Over_16,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_16_Delivery_4,4,Match_1_Innings_2_Over_16,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_16_Delivery_5,5,Match_1_Innings_2_Over_16,Logan Nguyen,Runs,3,,,3 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_16_Delivery_6,6,Match_1_Innings_2_Over_16,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Edwin Lynch
Match_1_Innings_2_Over_17_Delivery_1,1,Match_1_Innings_2_Over_17,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_17_Delivery_2,2,Match_1_Innings_2_Over_17,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_17_Delivery_3,3,Match_1_Innings_2_Over_17,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_17_Delivery_4,4,Match_1_Innings_2_Over_17,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_17_Delivery_5,5,Match_1_Innings_2_Over_17,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_17_Delivery_6,6,Match_1_Innings_2_Over_17,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_18_Delivery_1,1,Match_1_Innings_2_Over_18,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_18_Delivery_2,2,Match_1_Innings_2_Over_18,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_18_Delivery_3,3,Match_1_Innings_2_Over_18,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_18_Delivery_4,4,Match_1_Innings_2_Over_18,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_18_Delivery_5,5,Match_1_Innings_2_Over_18,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_18_Delivery_6,6,Match_1_Innings_2_Over_18,Logan Nguyen,Runs,4,,,4 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_19_Delivery_1,1,Match_1_Innings_2_Over_19,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_19_Delivery_2,2,Match_1_Innings_2_Over_19,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_19_Delivery_3,3,Match_1_Innings_2_Over_19,Logan Nguyen,Runs,3,,,3 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_19_Delivery_4,4,Match_1_Innings_2_Over_19,Logan Nguyen,Runs,2,,,2 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_19_Delivery_5,5,Match_1_Innings_2_Over_19,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_19_Delivery_6,6,Match_1_Innings_2_Over_19,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Sherri Salazar
Match_1_Innings_2_Over_20_Delivery_1,1,Match_1_Innings_2_Over_20,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_20_Delivery_2,2,Match_1_Innings_2_Over_20,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_20_Delivery_3,3,Match_1_Innings_2_Over_20,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_20_Delivery_4,4,Match_1_Innings_2_Over_20,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_20_Delivery_5,5,Match_1_Innings_2_Over_20,Logan Nguyen,Runs,1,,,1 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_1_Innings_2_Over_20_Delivery_6,6,Match_1_Innings_2_Over_20,Logan Nguyen,Dot Ball,0,,,0 runs this delivery,Match_1_Innings_2,Match_1,Joanne Espinoza
Match_2_Innings_1_Over_1_Delivery_1,1,Match_2_Innings_1_Over_1,Jeff Gonzalez,Dismissal,,Bowler,,Jeff Gonzalez wicket taken,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_1_Delivery_2,2,Match_2_Innings_1_Over_1,Ricardo Hall,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_1_Delivery_3,3,Match_2_Innings_1_Over_1,Ricardo Hall,Dismissal,,Stumped,Linda Donovan,Ricardo Hall wicket taken,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_1_Delivery_4,4,Match_2_Innings_1_Over_1,James Stokes,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_1_Delivery_5,5,Match_2_Innings_1_Over_1,James Stokes,Dismissal,,Caught,Sherri Salazar,James Stokes wicket taken,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_1_Delivery_6,6,Match_2_Innings_1_Over_1,Elizabeth Smith,Dismissal,,LBW,,Elizabeth Smith wicket taken,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_2_Delivery_1,1,Match_2_Innings_1_Over_2,Makayla Ramos,Dismissal,,Caught,Linda Donovan,Makayla Ramos wicket taken,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_2_Delivery_2,2,Match_2_Innings_1_Over_2,Dennis Williams,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_2_Delivery_3,3,Match_2_Innings_1_Over_2,Dennis Williams,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_2_Delivery_4,4,Match_2_Innings_1_Over_2,Dennis Williams,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_2_Delivery_5,5,Match_2_Innings_1_Over_2,Dennis Williams,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_2_Delivery_6,6,Match_2_Innings_1_Over_2,Dennis Williams,Dismissal,,LBW,,Dennis Williams wicket taken,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_3_Delivery_1,1,Match_2_Innings_1_Over_3,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_3_Delivery_2,2,Match_2_Innings_1_Over_3,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_3_Delivery_3,3,Match_2_Innings_1_Over_3,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_3_Delivery_4,4,Match_2_Innings_1_Over_3,Rhonda Johnson,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_3_Delivery_5,5,Match_2_Innings_1_Over_3,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_3_Delivery_6,6,Match_2_Innings_1_Over_3,Rhonda Johnson,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_4_Delivery_1,1,Match_2_Innings_1_Over_4,Rhonda Johnson,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_4_Delivery_2,2,Match_2_Innings_1_Over_4,Rhonda Johnson,Runs,2,,,2 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_4_Delivery_3,3,Match_2_Innings_1_Over_4,Rhonda Johnson,Runs,3,,,3 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_4_Delivery_4,4,Match_2_Innings_1_Over_4,Rhonda Johnson,Runs,6,,,6 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_4_Delivery_5,5,Match_2_Innings_1_Over_4,Rhonda Johnson,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_4_Delivery_6,6,Match_2_Innings_1_Over_4,Rhonda Johnson,Runs,2,,,2 runs this delivery,Match_2_Innings_1,Match_2,Edwin Lynch
Match_2_Innings_1_Over_5_Delivery_1,1,Match_2_Innings_1_Over_5,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Joanne Espinoza
Match_2_Innings_1_Over_5_Delivery_2,2,Match_2_Innings_1_Over_5,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Joanne Espinoza
Match_2_Innings_1_Over_5_Delivery_3,3,Match_2_Innings_1_Over_5,Rhonda Johnson,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Joanne Espinoza
Match_2_Innings_1_Over_5_Delivery_4,4,Match_2_Innings_1_Over_5,Rhonda Johnson,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Joanne Espinoza
Match_2_Innings_1_Over_5_Delivery_5,5,Match_2_Innings_1_Over_5,Rhonda Johnson,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Joanne Espinoza
Match_2_Innings_1_Over_5_Delivery_6,6,Match_2_Innings_1_Over_5,Rhonda Johnson,Dismissal,,LBW,,Rhonda Johnson wicket taken,Match_2_Innings_1,Match_2,Joanne Espinoza
Match_2_Innings_1_Over_6_Delivery_1,1,Match_2_Innings_1_Over_6,Jeanette Hampton,Runs,3,,,3 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_6_Delivery_2,2,Match_2_Innings_1_Over_6,Jeanette Hampton,Runs,4,,,4 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_6_Delivery_3,3,Match_2_Innings_1_Over_6,Jeanette Hampton,Runs,5,,,5 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_6_Delivery_4,4,Match_2_Innings_1_Over_6,Jeanette Hampton,Runs,4,,,4 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_6_Delivery_5,5,Match_2_Innings_1_Over_6,Jeanette Hampton,Runs,6,,,6 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_6_Delivery_6,6,Match_2_Innings_1_Over_6,Jeanette Hampton,Runs,4,,,4 runs this delivery,Match_2_Innings_1,Match_2,Sherri Salazar
Match_2_Innings_1_Over_7_Delivery_1,1,Match_2_Innings_1_Over_7,Jeanette Hampton,Runs,5,,,5 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_7_Delivery_2,2,Match_2_Innings_1_Over_7,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_7_Delivery_3,3,Match_2_Innings_1_Over_7,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_7_Delivery_4,4,Match_2_Innings_1_Over_7,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_7_Delivery_5,5,Match_2_Innings_1_Over_7,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_7_Delivery_6,6,Match_2_Innings_1_Over_7,Jeanette Hampton,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_8_Delivery_1,1,Match_2_Innings_1_Over_8,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Raymond Moore
Match_2_Innings_1_Over_8_Delivery_2,2,Match_2_Innings_1_Over_8,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Raymond Moore
Match_2_Innings_1_Over_8_Delivery_3,3,Match_2_Innings_1_Over_8,Jeanette Hampton,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Raymond Moore
Match_2_Innings_1_Over_8_Delivery_4,4,Match_2_Innings_1_Over_8,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Raymond Moore
Match_2_Innings_1_Over_8_Delivery_5,5,Match_2_Innings_1_Over_8,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Raymond Moore
Match_2_Innings_1_Over_8_Delivery_6,6,Match_2_Innings_1_Over_8,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Raymond Moore
Match_2_Innings_1_Over_9_Delivery_1,1,Match_2_Innings_1_Over_9,Jeanette Hampton,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_9_Delivery_2,2,Match_2_Innings_1_Over_9,Jeanette Hampton,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_9_Delivery_3,3,Match_2_Innings_1_Over_9,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_9_Delivery_4,4,Match_2_Innings_1_Over_9,Jeanette Hampton,Runs,1,,,1 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
Match_2_Innings_1_Over_9_Delivery_5,5,Match_2_Innings_1_Over_9,Jeanette Hampton,Dot Ball,0,,,0 runs this delivery,Match_2_Innings_1,Match_2,Charles Gregory
